Customer_Name,State,Profit_Margin
Adam Riley,Connecticut,0.2413793103448276
Adam Riley,Florida,0.3336254107338445
Adam Riley,Georgia,0.45004582951420713
Adam Riley,Maryland,0.24008016032064128
Adam Riley,Massachusetts,0.4802890932982917
Adam Riley,New Jersey,0.2249683143219265
Adam Riley,New York,0.21432988097078373
Adam Riley,North Carolina,0.17999053926206243
Adam Riley,Virginia,0.2050837666088966
Adam Thompson,Connecticut,0.4380020080321285
Adam Thompson,Florida,0.3479966611018364
Adam Thompson,Georgia,0.3900249376558603
Adam Thompson,Maryland,0.4174579985390796
Adam Thompson,Massachusetts,0.4197901049475262
Adam Thompson,New York,0.29900526623756585
Adam Thompson,Virginia,0.3140285190791046
Adam Wheeler,Connecticut,0.4600585529067336
Adam Wheeler,Florida,0.3367939803790837
Adam Wheeler,Georgia,0.49004683840749413
Adam Wheeler,Maryland,0.47003154574132494
Adam Wheeler,New York,0.3409124248203022
Adam Wheeler,North Carolina,0.45914529914529917
Adam Wheeler,Virginia,0.3896336014298481
Adam White,Connecticut,0.27313167259786475
Adam White,Florida,0.35428671206565393
Adam White,Georgia,0.4197901049475262
Adam White,Massachusetts,0.47003154574132494
Adam White,New York,0.35605658709106985
Adam White,North Carolina,0.4498977505112474
Adam White,Virginia,0.30007390983000737
Alan Gomez,Connecticut,0.334
Alan Gomez,Florida,0.43713872832369943
Alan Gomez,Georgia,0.39932885906040266
Alan Gomez,Massachusetts,0.3101160862354892
Alan Gomez,New York,0.38001596400841736
Alan Gomez,North Carolina,0.269740328563858
Alan Gomez,Virginia,0.20108695652173914
Alan Green,Connecticut,0.1792452830188679
Alan Green,Florida,0.3318280503690838
Alan Green,Georgia,0.21997471554993678
Alan Green,Maryland,0.410171365395246
Alan Green,Massachusetts,0.42169557781578304
Alan Green,New Jersey,0.483982325324496
Alan Green,New York,0.269740328563858
Alan Green,North Carolina,0.25849549811211153
Alan Green,Rhode Island,0.33
Alan Green,South Carolina,0.35789473684210527
Alan Green,Virginia,0.2898134863701578
Alan Miller,Connecticut,0.3994892375045604
Alan Miller,Florida,0.26438661710037176
Alan Miller,Georgia,0.29936305732484075
Alan Miller,Maryland,0.4195656012714109
Alan Miller,Massachusetts,0.40637227501397427
Alan Miller,New Jersey,0.20108695652173914
Alan Miller,New York,0.2513887247370287
Alan Miller,North Carolina,0.25869180907483796
Alan Miller,Rhode Island,0.3198936641559592
Alan Miller,South Carolina,0.17982456140350878
Alan Miller,Virginia,0.3695395513577332
Alan Parker,Connecticut,0.3422014158483672
Alan Parker,Florida,0.34483468946338447
Alan Parker,Georgia,0.34908494946735863
Alan Parker,Massachusetts,0.29106529209621995
Alan Parker,New Hampshire,0.3101160862354892
Alan Parker,New Jersey,0.3669339442535319
Alan Parker,New York,0.2686244871518031
Alan Parker,North Carolina,0.44987775061124696
Alan Parker,South Carolina,0.4802890932982917
Alan Parker,Virginia,0.376507369361322
Alan Perry,Connecticut,0.3717111401380855
Alan Perry,Florida,0.2685912542550406
Alan Perry,Georgia,0.49004683840749413
Alan Perry,Massachusetts,0.3692742695570217
Alan Perry,New Jersey,0.32941176470588235
Alan Perry,New York,0.23072687224669602
Alan Perry,North Carolina,0.3101160862354892
Alan Perry,Virginia,0.22522522522522523
Alan Scott,Connecticut,0.32466619817287423
Alan Scott,Florida,0.3909388136384867
Alan Scott,Georgia,0.40423031727379555
Alan Scott,Maryland,0.170014012143858
Alan Scott,Massachusetts,0.44681313900369807
Alan Scott,New York,0.34750809061488674
Alan Scott,North Carolina,0.28135269797519347
Alan Scott,Virginia,0.29437908496732024
Alan Sims,Florida,0.32756779841981637
Alan Sims,Georgia,0.3603504928806134
Alan Sims,Massachusetts,0.23271577044735653
Alan Sims,New Hampshire,0.4197901049475262
Alan Sims,New Jersey,0.4031917390283971
Alan Sims,New York,0.36590316033632936
Alan Sims,North Carolina,0.48
Alan Sims,South Carolina,0.23015873015873015
Alan Sims,Virginia,0.42602293642927935
Alan Thomas,Florida,0.3189965903555772
Alan Thomas,Georgia,0.1700105596620908
Alan Thomas,Maryland,0.29978354978354976
Alan Thomas,New Jersey,0.37325800376647833
Alan Thomas,New York,0.268607841401894
Alan Thomas,North Carolina,0.2898134863701578
Alan Thomas,South Carolina,0.45041541453066997
Alan Thomas,Virginia,0.3314732142857143
Albert Cunningham,Connecticut,0.3721518987341772
Albert Cunningham,Florida,0.33325859491778775
Albert Cunningham,Georgia,0.35543432647922785
Albert Cunningham,New Jersey,0.21379853095487933
Albert Cunningham,New York,0.2256288138115791
Albert Cunningham,Virginia,0.4802890932982917
Albert Jacobs,Connecticut,0.25360892388451445
Albert Jacobs,Florida,0.31134593993325915
Albert Jacobs,New Hampshire,0.3500669344042838
Albert Jacobs,New Jersey,0.34403080872913994
Albert Jacobs,New York,0.3168231461965894
Albert Jacobs,North Carolina,0.21335504885993486
Albert Jacobs,South Carolina,0.18020969855832242
Albert Jacobs,Virginia,0.42367256637168144
Albert Kennedy,Connecticut,0.2964766410951353
Albert Kennedy,Florida,0.2808789999213775
Albert Kennedy,Massachusetts,0.3570154577883472
Albert Kennedy,New Jersey,0.323073611708997
Albert Kennedy,New York,0.47058823529411764
Albert Kennedy,South Carolina,0.3602446483180428
Albert Rice,Connecticut,0.3467957964145889
Albert Rice,Florida,0.2744659385006799
Albert Rice,Georgia,0.2898134863701578
Albert Rice,Maryland,0.19960861056751467
Albert Rice,New York,0.31723054016047647
Albert Rice,North Carolina,0.46336128326649656
Albert Robinson,Florida,0.27189132706374086
Albert Robinson,Georgia,0.49028400597907323
Albert Robinson,Maryland,0.31042007637752317
Albert Robinson,Massachusetts,0.19574973600844772
Albert Robinson,New Hampshire,0.4197901049475262
Albert Robinson,New York,0.32878142124032356
Albert Robinson,North Carolina,0.3117706382365653
Albert Young,Florida,0.24995129553867135
Albert Young,Georgia,0.2607416127133608
Albert Young,New Jersey,0.47003154574132494
Albert Young,New York,0.37887144675434875
Albert Young,North Carolina,0.33
Albert Young,Rhode Island,0.26902173913043476
Albert Young,Virginia,0.17476871320437343
Andrew Adams,Connecticut,0.345956607495069
Andrew Adams,Florida,0.24381584974805315
Andrew Adams,Georgia,0.3690415171706817
Andrew Adams,New Jersey,0.4162457062032734
Andrew Adams,New York,0.29423317264774146
Andrew Adams,Virginia,0.29978354978354976
Andrew Burns,Connecticut,0.4247745609871856
Andrew Burns,Florida,0.33548961702526603
Andrew Burns,Georgia,0.2703397612488522
Andrew Burns,Maryland,0.15953307392996108
Andrew Burns,Massachusetts,0.2597906819716408
Andrew Burns,New Jersey,0.1797752808988764
Andrew Burns,New York,0.395435092724679
Andrew Burns,Rhode Island,0.24010217113665389
Andrew Burns,Virginia,0.409801963721085
Andrew Butler,Connecticut,0.31068493150684934
Andrew Butler,Florida,0.41750039701445135
Andrew Butler,Georgia,0.2977205498520967
Andrew Butler,Massachusetts,0.43309262726219133
Andrew Butler,New Jersey,0.24008016032064128
Andrew Butler,New York,0.21630885801912322
Andrew Butler,North Carolina,0.24025385312783318
Andrew Butler,Virginia,0.289568345323741
Andrew Fernandez,Connecticut,0.17986676535899335
Andrew Fernandez,Florida,0.39426292770774374
Andrew Fernandez,Georgia,0.37142857142857144
Andrew Fernandez,New Jersey,0.27648504119092354
Andrew Fernandez,New York,0.3505528198457679
Andrew Fernandez,North Carolina,0.37012448132780085
Andrew Graham,Connecticut,0.26902173913043476
Andrew Graham,Florida,0.2691511387163561
Andrew Graham,Maryland,0.27954545454545454
Andrew Graham,Massachusetts,0.4412041392285983
Andrew Graham,New Jersey,0.2993610818187457
Andrew Graham,New York,0.19206680584551147
Andrew Graham,North Carolina,0.24300616405879563
Andrew Graham,South Carolina,0.14974761637689288
Andrew Graham,Virginia,0.24025385312783318
Andrew Hansen,Connecticut,0.2422152148206543
Andrew Hansen,Florida,0.3791629318072123
Andrew Hansen,Maryland,0.29740518962075846
Andrew Hansen,Massachusetts,0.2965919168883821
Andrew Hansen,New Hampshire,0.3500669344042838
Andrew Hansen,New Jersey,0.3198936641559592
Andrew Hansen,New York,0.38002296211251435
Andrew Hansen,North Carolina,0.24008016032064128
Andrew Hansen,Rhode Island,0.3301217038539554
Andrew Hansen,Virginia,0.3900044622936189
Andrew James,Connecticut,0.2611171960569551
Andrew James,Florida,0.26490143473696487
Andrew James,Georgia,0.21014492753623187
Andrew James,Maryland,0.44011406844106465
Andrew James,New Jersey,0.49004683840749413
Andrew James,New York,0.3029783761729906
Andrew James,Virginia,0.3052740971680956
Andrew Martin,Connecticut,0.36276533018867924
Andrew Martin,Florida,0.4051230681167716
Andrew Martin,Georgia,0.17982456140350878
Andrew Martin,Maryland,0.49938800489596086
Andrew Martin,Massachusetts,0.3104170634164921
Andrew Martin,New York,0.3185582075012177
Andrew Martin,Virginia,0.32726628058149154
Andrew Peters,Connecticut,0.43894982916741593
Andrew Peters,Florida,0.39614017267648555
Andrew Peters,Georgia,0.43867243867243866
Andrew Peters,Maryland,0.23015873015873015
Andrew Peters,New Jersey,0.2698982645122681
Andrew Peters,New York,0.3674085474132828
Andrew Peters,South Carolina,0.29978354978354976
Andrew Peters,Virginia,0.41057780495261387
Andrew Reynolds,Connecticut,0.2936495553128413
Andrew Reynolds,Florida,0.26817024886877827
Andrew Reynolds,Georgia,0.31966053748231965
Andrew Reynolds,Maryland,0.24025385312783318
Andrew Reynolds,New Jersey,0.4604966139954853
Andrew Reynolds,New York,0.4392255642811281
Andrew Reynolds,North Carolina,0.25629139072847684
Andrew Reynolds,Virginia,0.3390859699584532
Andrew Robinson,Connecticut,0.3809656323918186
Andrew Robinson,Florida,0.24489457081188776
Andrew Robinson,Georgia,0.3900044622936189
Andrew Robinson,Massachusetts,0.21226117992861643
Andrew Robinson,New York,0.2587783225122565
Andrew Robinson,Virginia,0.19047619047619047
Anthony Banks,Connecticut,0.20988990008273403
Anthony Banks,Florida,0.3264653882768938
Anthony Banks,Georgia,0.2204959665371975
Anthony Banks,Massachusetts,0.4259837601499063
Anthony Banks,New York,0.31289592760180995
Anthony Banks,North Carolina,0.19047619047619047
Anthony Banks,Virginia,0.3462483462483463
Anthony Berry,Connecticut,0.2801755669348939
Anthony Berry,Florida,0.2578172281621949
Anthony Berry,Georgia,0.3270002360160491
Anthony Berry,Massachusetts,0.19960861056751467
Anthony Berry,New York,0.21310679611650485
Anthony Berry,North Carolina,0.37156482379566763
Anthony Chapman,Connecticut,0.2564683053040103
Anthony Chapman,Florida,0.2830922638614946
Anthony Chapman,Georgia,0.4541762316793219
Anthony Chapman,Maryland,0.47965571205007823
Anthony Chapman,New York,0.36704055220017257
Anthony Chapman,North Carolina,0.289568345323741
Anthony Chapman,Rhode Island,0.33639099899670344
Anthony Chapman,Virginia,0.19960861056751467
Anthony Fisher,Connecticut,0.49973530968766544
Anthony Fisher,Florida,0.3276097339094837
Anthony Fisher,Massachusetts,0.228774062816616
Anthony Fisher,New Jersey,0.3050812590002057
Anthony Fisher,New York,0.4802890932982917
Anthony Fisher,North Carolina,0.2693509198195071
Anthony Fisher,Rhode Island,0.4197901049475262
Anthony Little,Connecticut,0.269740328563858
Anthony Little,Florida,0.49938800489596086
Anthony Little,Massachusetts,0.23015873015873015
Anthony Little,New Jersey,0.31359649122807015
Anthony Little,New York,0.29207798005853464
Anthony Little,North Carolina,0.2098550724637681
Anthony Little,Virginia,0.47965571205007823
Anthony Parker,Connecticut,0.41009211053263916
Anthony Parker,Florida,0.2883296918556468
Anthony Parker,Massachusetts,0.47965571205007823
Anthony Parker,New Jersey,0.38598382749326143
Anthony Parker,New York,0.41431670281995664
Anthony Parker,North Carolina,0.410171365395246
Anthony Parker,Virginia,0.3900044622936189
Anthony Simpson,Connecticut,0.20974808324205915
Anthony Simpson,Florida,0.3149950237752958
Anthony Simpson,Georgia,0.22133880482174917
Anthony Simpson,New York,0.1700105596620908
Anthony Simpson,North Carolina,0.19847166206750158
Anthony Simpson,South Carolina,0.24924012158054712
Anthony Simpson,Virginia,0.3757455268389662
Anthony Torres,Connecticut,0.2801755669348939
Anthony Torres,Florida,0.3324513976762913
Anthony Torres,Georgia,0.49973530968766544
Anthony Torres,Maryland,0.281767955801105
Anthony Torres,Massachusetts,0.4437944003343084
Anthony Torres,New Jersey,0.4369099700667741
Anthony Torres,New York,0.2968669217247441
Anthony Torres,North Carolina,0.4270234409553295
Anthony Turner,Connecticut,0.3744901160966426
Anthony Turner,Florida,0.3756578059641074
Anthony Turner,Georgia,0.4103585657370518
Anthony Turner,Maryland,0.281767955801105
Anthony Turner,New Hampshire,0.1798831385642738
Anthony Turner,New York,0.3271442986881937
Anthony Turner,North Carolina,0.39370683039140447
Anthony Turner,Virginia,0.3770620581304006
Antonio Cooper,Florida,0.32258589806220483
Antonio Cooper,New Jersey,0.40798153034300794
Antonio Cooper,New York,0.27612272120942644
Antonio Cooper,North Carolina,0.40609137055837563
Antonio Cooper,Virginia,0.3645349707952673
Antonio Diaz,Connecticut,0.31042007637752317
Antonio Diaz,Florida,0.3738992463308211
Antonio Diaz,New Hampshire,0.24955436720142601
Antonio Diaz,New York,0.4129536318858631
Antonio Diaz,North Carolina,0.44409349336702464
Antonio Diaz,Rhode Island,0.47965571205007823
Antonio Diaz,Virginia,0.36617915904936016
Antonio Dixon,Connecticut,0.24104441967839516
Antonio Dixon,Florida,0.3830359485699292
Antonio Dixon,Georgia,0.19501446081806914
Antonio Dixon,Maryland,0.18021424070573408
Antonio Dixon,New Jersey,0.33
Antonio Dixon,New York,0.3602446483180428
Antonio Dixon,North Carolina,0.2498220640569395
Antonio Dixon,Virginia,0.3203342618384401
Antonio Frazier,Connecticut,0.3336228287841191
Antonio Frazier,Florida,0.27390505655999225
Antonio Frazier,Massachusetts,0.28978139298423994
Antonio Frazier,New York,0.3779692119482108
Antonio Frazier,North Carolina,0.2648482182138143
Antonio Green,Connecticut,0.3371245779278479
Antonio Green,Georgia,0.44699527346387574
Antonio Green,New York,0.36107171000788024
Antonio Green,North Carolina,0.3067680608365019
Antonio Morris,Connecticut,0.410171365395246
Antonio Morris,Florida,0.21352893235533824
Antonio Morris,New Jersey,0.3639929397921161
Antonio Morris,New York,0.3242456986119192
Antonio Morris,North Carolina,0.32760768373434734
Antonio Morris,Rhode Island,0.30007390983000737
Antonio Morris,South Carolina,0.4020337301587302
Antonio Morris,Virginia,0.4175472747497219
Antonio Nelson,Connecticut,0.37461538461538463
Antonio Nelson,Florida,0.2813192543345066
Antonio Nelson,Georgia,0.15953307392996108
Antonio Nelson,Massachusetts,0.24013402829486225
Antonio Nelson,New York,0.48
Antonio Nelson,North Carolina,0.40776877761413843
Antonio Nelson,Rhode Island,0.45023696682464454
Antonio Owens,Connecticut,0.24129588724098033
Antonio Owens,Florida,0.21507029876977152
Antonio Owens,Georgia,0.3650072299111754
Antonio Owens,Maryland,0.3900044622936189
Antonio Owens,Massachusetts,0.3354697250801147
Antonio Owens,New Jersey,0.30007390983000737
Antonio Owens,New York,0.36828282828282827
Antonio Owens,North Carolina,0.2726506531816266
Antonio Owens,Virginia,0.18973871733966746
Antonio Shaw,Connecticut,0.4535094962840628
Antonio Shaw,Florida,0.34332074175824173
Antonio Shaw,Georgia,0.36159600997506236
Antonio Shaw,Maryland,0.17982456140350878
Antonio Shaw,Massachusetts,0.28545564272782137
Antonio Shaw,New York,0.24403723094822571
Antonio Shaw,North Carolina,0.4853225806451613
Antonio Shaw,South Carolina,0.4142287234042553
Antonio Shaw,Virginia,0.282574568288854
Arthur Gilbert,Connecticut,0.22018348623853212
Arthur Gilbert,Florida,0.3480759863614223
Arthur Gilbert,Georgia,0.2119815668202765
Arthur Gilbert,Massachusetts,0.3695395513577332
Arthur Gilbert,New Jersey,0.27954545454545454
Arthur Gilbert,New York,0.23686536384169696
Arthur Gilbert,North Carolina,0.26105366814377157
Arthur Gilbert,South Carolina,0.47058823529411764
Arthur Reid,Connecticut,0.3271486812546801
Arthur Reid,Florida,0.3664858348402652
Arthur Reid,Georgia,0.24011899702507436
Arthur Reid,New Hampshire,0.2413793103448276
Arthur Reid,New Jersey,0.4270374449339207
Arthur Reid,New York,0.4133863485752154
Arthur Reid,North Carolina,0.49973530968766544
Arthur Reid,Rhode Island,0.2413793103448276
Arthur Reid,South Carolina,0.21014492753623187
Arthur Reid,Virginia,0.4569145239749826
Arthur Roberts,Connecticut,0.2619641642095713
Arthur Roberts,Florida,0.24942846829503068
Arthur Roberts,Georgia,0.19642857142857142
Arthur Roberts,Massachusetts,0.3203342618384401
Arthur Roberts,New Hampshire,0.19047619047619047
Arthur Roberts,New Jersey,0.2643026492114215
Arthur Roberts,New York,0.2890720104878734
Arthur Roberts,North Carolina,0.35713655221113955
Arthur Roberts,Rhode Island,0.49971313826735514
Arthur Roberts,South Carolina,0.4053763440860215
Arthur Roberts,Virginia,0.3900249376558603
Arthur Webb,Florida,0.34640353155024667
Arthur Webb,Maryland,0.24955436720142601
Arthur Webb,Massachusetts,0.410171365395246
Arthur Webb,New York,0.413079623129503
Arthur Webb,North Carolina,0.21314896947560658
Arthur Webb,South Carolina,0.3389790076335878
Arthur Webb,Virginia,0.2446969696969697
Arthur Welch,Connecticut,0.32026864474739375
Arthur Welch,Florida,0.2841219538848213
Arthur Welch,New Jersey,0.4300666032350143
Arthur Welch,New York,0.3483239007400958
Arthur Welch,North Carolina,0.2
Arthur Welch,Rhode Island,0.26902173913043476
Arthur Welch,South Carolina,0.31966053748231965
Arthur Welch,Virginia,0.2508235294117647
Benjamin Carpenter,Connecticut,0.27825797872340424
Benjamin Carpenter,Florida,0.3287227781047675
Benjamin Carpenter,Georgia,0.24010217113665389
Benjamin Carpenter,Massachusetts,0.43467336683417085
Benjamin Carpenter,New Hampshire,0.36454478164322723
Benjamin Carpenter,New Jersey,0.46808510638297873
Benjamin Carpenter,New York,0.30281865801945623
Benjamin Carpenter,South Carolina,0.27980132450331124
Benjamin Carpenter,Virginia,0.4197901049475262
Benjamin Carter,Connecticut,0.2593298828657042
Benjamin Carter,Georgia,0.33016877637130804
Benjamin Carter,Massachusetts,0.49004683840749413
Benjamin Carter,New Jersey,0.35789473684210527
Benjamin Carter,New York,0.29505403345141473
Benjamin Carter,South Carolina,0.21658385599087726
Benjamin Carter,Virginia,0.44570582428430405
Benjamin Garza,Connecticut,0.2579585649317837
Benjamin Garza,Florida,0.32179996218566836
Benjamin Garza,Maryland,0.3695395513577332
Benjamin Garza,Massachusetts,0.3101160862354892
Benjamin Garza,New York,0.25027509475486
Benjamin Garza,North Carolina,0.42296479031172907
Benjamin Garza,South Carolina,0.1798831385642738
Benjamin Garza,Virginia,0.22111503531786075
Benjamin Jacobs,Florida,0.35915611814345993
Benjamin Jacobs,Georgia,0.3389134554643083
Benjamin Jacobs,Massachusetts,0.35789473684210527
Benjamin Jacobs,New Jersey,0.2413793103448276
Benjamin Jacobs,New York,0.2426329276105061
Benjamin Jacobs,North Carolina,0.359830866807611
Benjamin Jacobs,Virginia,0.2118510749868904
Benjamin Kim,Connecticut,0.24011899702507436
Benjamin Kim,Florida,0.37130028406487675
Benjamin Kim,Georgia,0.24010217113665389
Benjamin Kim,Maryland,0.4600585529067336
Benjamin Kim,New Hampshire,0.2808219178082192
Benjamin Kim,New York,0.3787653095001655
Benjamin Kim,South Carolina,0.2119815668202765
Benjamin Kim,Virginia,0.15774603672892795
Benjamin Lynch,Connecticut,0.31439842209072977
Benjamin Lynch,Florida,0.2031181698965467
Benjamin Lynch,Georgia,0.3901482127288579
Benjamin Lynch,Massachusetts,0.289568345323741
Benjamin Lynch,New York,0.34
Benjamin Lynch,South Carolina,0.2413793103448276
Benjamin Lynch,Virginia,0.25195876288659796
Benjamin Moreno,Connecticut,0.49028400597907323
Benjamin Moreno,Florida,0.32172781257626293
Benjamin Moreno,Georgia,0.3056721267090835
Benjamin Moreno,Maryland,0.3101160862354892
Benjamin Moreno,Massachusetts,0.37012448132780085
Benjamin Moreno,New Jersey,0.3727978991136886
Benjamin Moreno,New York,0.41718392682130023
Benjamin Moreno,North Carolina,0.3864049436568521
Benjamin Morgan,Connecticut,0.40092041147807256
Benjamin Morgan,Florida,0.4314959057319752
Benjamin Morgan,Georgia,0.24025385312783318
Benjamin Morgan,Maryland,0.2843399251737039
Benjamin Morgan,Massachusetts,0.4604966139954853
Benjamin Morgan,New York,0.3444531075963466
Benjamin Morgan,South Carolina,0.4802890932982917
Benjamin Murray,Connecticut,0.33569029520947496
Benjamin Murray,Florida,0.39228723404255317
Benjamin Murray,Georgia,0.2698982645122681
Benjamin Murray,Maryland,0.3101160862354892
Benjamin Murray,Massachusetts,0.4050490883590463
Benjamin Murray,New Jersey,0.33433734939759036
Benjamin Murray,New York,0.2846308034021345
Benjamin Murray,North Carolina,0.1700105596620908
Benjamin Murray,South Carolina,0.1797752808988764
Benjamin Murray,Virginia,0.1792452830188679
Benjamin Ryan,Connecticut,0.3753478018920423
Benjamin Ryan,Florida,0.3638564825005503
Benjamin Ryan,Georgia,0.3602446483180428
Benjamin Ryan,Massachusetts,0.3900044622936189
Benjamin Ryan,New York,0.2372093023255814
Benjamin Ryan,North Carolina,0.2083505296464438
Benjamin Stanley,Connecticut,0.27986348122866894
Benjamin Stanley,Florida,0.20396108408617095
Benjamin Stanley,Georgia,0.3170731707317073
Benjamin Stanley,Massachusetts,0.34997809899255367
Benjamin Stanley,New York,0.32330639113407217
Benjamin Stanley,North Carolina,0.352112676056338
Benjamin Stanley,Virginia,0.33246753246753247
Benjamin Vasquez,Connecticut,0.3174198250728863
Benjamin Vasquez,Florida,0.31572219855134215
Benjamin Vasquez,Georgia,0.289568345323741
Benjamin Vasquez,Maryland,0.4197901049475262
Benjamin Vasquez,New Hampshire,0.17986676535899335
Benjamin Vasquez,New Jersey,0.18021424070573408
Benjamin Vasquez,New York,0.24341313360973652
Benjamin Vasquez,North Carolina,0.31274638633377133
Benjamin Vasquez,South Carolina,0.24955436720142601
Benjamin Vasquez,Virginia,0.49973530968766544
