CustomerID,StoreID,TerritoryID,Nom,Prenom,PK_Customer
17683,,4,"Logan","Davis",1935
11674,,4,"Megan","Davis",1938
11175,,4,"Morgan","Davis",1940
12135,,4,"Taylor","Davis",1951
17380,,4,"Thomas","Davis",1952
18540,,4,"Tyler","Davis",1953
18398,,4,"William","Davis",1955
20526,,4,"April","Deng",1962
20320,,4,"Chad","Deng",1967
13480,,4,"Colin","Deng",1970
12094,,4,"Kelli","Deng",1983
13279,,4,"Roger","Deng",1999
16839,,4,"Russell","Deng",2000
17164,,4,"Tony","Deng",2005
13376,,4,"Willie","Deng",2007
12934,,4,"Aidan","Diaz",2010
14892,,4,"Albert","Diaz",2011
19142,,4,"Casey","Diaz",2025
12978,,4,"Dakota","Diaz",2028
14746,,4,"Danny","Diaz",2031
13723,,4,"Devin","Diaz",2034
19016,,4,"Gary","Diaz",2045
13313,,4,"Gavin","Diaz",2046
19679,,4,"Grace","Diaz",2049
13902,,4,"Ian","Diaz",2052
19879,,4,"Jasmine","Diaz",2053
20543,,4,"Jennifer","Diaz",2054
20436,,4,"Julia","Diaz",2060
15884,,4,"Kellie","Diaz",2065
18415,,4,"Larry","Diaz",2070
18510,,4,"Leslie","Diaz",2072
13940,,4,"Lucas","Diaz",2073
13856,,4,"Marcus","Diaz",2075
18781,,4,"Meghan","Diaz",2077
19124,,4,"Nelson","Diaz",2082
19995,,4,"Nicole","Diaz",2083
11687,,4,"Pedro","Diaz",2086
12883,,4,"Robyn","Diaz",2093
13992,,4,"Seth","Diaz",2099
14415,,4,"Sheila","Diaz",2100
18601,,4,"Stacy","Diaz",2102
13092,,4,"Wyatt","Diaz",2108
14374,,4,"Anne","Dominguez",2112
19160,,4,"Casey","Dominguez",2116
18346,,4,"Frank","Dominguez",2127
14664,,4,"Jamie","Dominguez",2131
13986,,4,"Joanna","Dominguez",2136
15156,,4,"Kendra","Dominguez",2141
18440,,4,"Larry","Dominguez",2143
14454,,4,"Lawrence","Dominguez",2144
14413,,4,"Lee","Dominguez",2145
18528,,4,"Leslie","Dominguez",2146
18804,,4,"Meghan","Dominguez",2151
16990,,4,"Melody","Dominguez",2153
14585,,4,"Micheal","Dominguez",2154
15017,,4,"Renee","Dominguez",2164
13738,,4,"Robin","Dominguez",2167
11168,,4,"Roy","Dominguez",2170
11271,,4,"Ruben","Dominguez",2171
13905,,4,"Theresa","Dominguez",2177
19243,,4,"Victor","Dominguez",2178
13948,,4,"Wendy","Dominguez",2180
18864,,4,"Brandy","Fernandez",2265
18953,,4,"Chelsea","Fernandez",2270
19749,,4,"Cynthia","Fernandez",2272
15275,,4,"Heidi","Fernandez",2278
18502,,4,"Janelle","Fernandez",2281
15328,,4,"Jillian","Fernandez",2282
20093,,4,"Joel","Fernandez",2283
16116,,4,"Kristopher","Fernandez",2286
15516,,4,"Rachael","Fernandez",2294
11773,,4,"Ross","Fernandez",2297
11221,,4,"Ruben","Fernandez",2299
18993,,4,"Veronica","Fernandez",2303
13221,,4,"Edwin","Ferrier",2304
11531,,4,"Jenny","Ferrier",2307
18522,,4,"Leslie","Ferrier",2309
13208,,4,"Antonio","Flores",2318
20310,,4,"Chloe","Flores",2323
20090,,4,"Destiny","Flores",2326
19658,,4,"Grace","Flores",2333
13882,,4,"Ian","Flores",2335
13340,,4,"Julian","Flores",2339
12923,,4,"Aidan","Foster",2362
20207,,4,"Alyssa","Foster",2364
13215,,4,"Antonio","Foster",2365
13473,,4,"Dalton","Foster",2371
12966,,4,"Deb","Foster",2372
20095,,4,"Destiny","Foster",2373
13716,,4,"Devin","Foster",2374
19869,,4,"Jasmine","Foster",2381
20533,,4,"Jennifer","Foster",2382
20636,,4,"Kaitlyn","Foster",2384
13932,,4,"Lucas","Foster",2387
19165,,4,"Mary","Foster",2390
19986,,4,"Nicole","Foster",2393
19776,,4,"Rachel","Foster",2396
13980,,4,"Seth","Foster",2399
13163,,4,"Spencer","Foster",2400
12882,,4,"Tristan","Foster",2402
13427,,4,"Xavier","Foster",2404
17562,,4,"Joan","Gao",2425
17415,,4,"Karen","Gao",2428
18772,,4,"Kelvin","Gao",2430
11064,,4,"Marshall","Gao",2435
11867,,4,"Tamara","Gao",2442
18112,,4,"Wesley","Gao",2447
18891,,4,"Andrew","Garcia",2455
12440,,4,"Ashley","Garcia",2458
17434,,4,"Austin","Garcia",2459
19747,,4,"Cynthia","Garcia",2474
11877,,4,"Emma","Garcia",2483
18955,,4,"Joseph","Garcia",2504
18794,,4,"Joshua","Garcia",2505
18076,,4,"Justin","Garcia",2507
16115,,4,"Kristopher","Garcia",2511
11650,,4,"Lauren","Garcia",2512
11694,,4,"Megan","Garcia",2518
15477,,4,"Nancy","Garcia",2522
11776,,4,"Olivia","Garcia",2526
20139,,4,"Ronald","Garcia",2532
11220,,4,"Ruben","Garcia",2534
17437,,4,"Thomas","Garcia",2540
16210,,4,"Tina","Garcia",2541
19731,,4,"Byron","Gill",2554
17870,,4,"Carrie","Gill",2555
19161,,4,"Casey","Gill",2556
13866,,4,"Desiree","Gill",2561
14288,,4,"Felicia","Gill",2567
18347,,4,"Frank","Gill",2568
11065,,4,"Joe","Gill",2579
14493,,4,"Jonathon","Gill",2580
18578,,4,"Kathleen","Gill",2581
15160,,4,"Kendra","Gill",2583
14457,,4,"Lawrence","Gill",2588
14414,,4,"Lee","Gill",2589
14120,,4,"Lori","Gill",2592
17009,,4,"Melody","Gill",2597
11715,,4,"Pedro","Gill",2605
19206,,4,"Philip","Gill",2606
11817,,4,"Ross","Gill",2613
11169,,4,"Roy","Gill",2614
11275,,4,"Ruben","Gill",2615
14035,,4,"Tanya","Gill",2619
19245,,4,"Victor","Gill",2621
13949,,4,"Wendy","Gill",2623
19806,,4,"Alicia","Goel",2627
11626,,4,"Barbara","Goel",2631
20311,,4,"Bradley","Goel",2633
16976,,4,"Carl","Goel",2634
19895,,4,"Christine","Goel",2636
20477,,4,"Corey","Goel",2641
20638,,4,"Katie","Goel",2651
19850,,4,"Lindsay","Goel",2658
20676,,4,"Lindsey","Goel",2659
20434,,4,"Peter","Goel",2666
12890,,4,"Rafael","Goel",2667
13325,,4,"Roger","Goel",2669
20398,,4,"Shawn","Goel",2672
20518,,4,"Keith","Goldberg",2677
14891,,4,"Albert","Gomez",2681
19011,,4,"Gary","Gomez",2699
18547,,4,"Kathleen","Gomez",2706
18507,,4,"Leslie","Gomez",2713
14379,,4,"Sheila","Gomez",2728
18597,,4,"Stacy","Gomez",2729
12924,,4,"Aidan","Gonzales",2733
12774,,4,"Alexis","Gonzales",2734
13216,,4,"Antonio","Gonzales",2736
13475,,4,"Dalton","Gonzales",2743
13752,,4,"Eduardo","Gonzales",2744
13656,,4,"Edward","Gonzales",2745
20535,,4,"Jennifer","Gonzales",2755
20421,,4,"Julia","Gonzales",2757
20637,,4,"Kaitlyn","Gonzales",2758
13933,,4,"Lucas","Gonzales",2761
19777,,4,"Rachel","Gonzales",2770
13165,,4,"Spencer","Gonzales",2775
12885,,4,"Tristan","Gonzales",2777
13428,,4,"Xavier","Gonzales",2779
18085,,4,"Abby","Gonzalez",2781
15433,,4,"Candace","Gonzalez",2792
18960,,4,"Chelsea","Gonzalez",2795
15281,,4,"Heidi","Gonzalez",2805
15986,,4,"Henry","Gonzalez",2806
18548,,4,"Janelle","Gonzalez",2813
20098,,4,"Joel","Gonzalez",2818
16120,,4,"Kristopher","Gonzalez",2823
16249,,4,"Logan","Gonzalez",2825
15481,,4,"Nancy","Gonzalez",2832
11672,,4,"Pedro","Gonzalez",2835
15520,,4,"Rachael","Gonzalez",2837
11135,,4,"Roy","Gonzalez",2841
19398,,4,"Shane","Gonzalez",2845
14488,,4,"Brian","Gray",2856
14501,,4,"Bryan","Gray",2858
14463,,4,"Carlos","Gray",2859
14508,,4,"Charles","Gray",2860
14491,,4,"Chase","Gray",2861
14507,,4,"Cody","Gray",2863
14471,,4,"Evan","Gray",2870
14474,,4,"Isaac","Gray",2874
14498,,4,"Jared","Gray",2876
14495,,4,"Juan","Gray",2880
14472,,4,"Mason","Gray",2884
19110,,4,"Megan","Gray",2885
14489,,4,"Nathaniel","Gray",2887
14485,,4,"Patrick","Gray",2890
14514,,4,"Richard","Gray",2892
14479,,4,"Sean","Gray",2893
14505,,4,"Steven","Gray",2896
14484,,4,"Timothy","Gray",2897
16778,,4,"Eric","Green",2906
16809,,4,"Evan","Green",2907
16812,,4,"Isaac","Green",2909
16799,,4,"Isaiah","Green",2910
16817,,4,"Jesse","Green",2915
16644,,4,"Samuel","Green",2927
12933,,4,"Aidan","Griffin",2931
13227,,4,"Antonio","Griffin",2933
20328,,4,"Chloe","Griffin",2938
12976,,4,"Dakota","Griffin",2939
19876,,4,"Jasmine","Griffin",2953
20541,,4,"Jennifer","Griffin",2954
20644,,4,"Kaitlyn","Griffin",2958
13939,,4,"Lucas","Griffin",2961
13176,,4,"Spencer","Griffin",2975
11975,,4,"Alisha","Guo",2982
17568,,4,"Brittney","Guo",2985
12189,,4,"Dawn","Guo",2992
13166,,4,"Edwin","Guo",2994
17420,,4,"Karen","Guo",3000
17472,,4,"Leah","Guo",3004
17623,,4,"Stacey","Guo",3011
11873,,4,"Tamara","Guo",3013
13364,,4,"Willie","Guo",3018
17868,,4,"Carrie","Gutierrez",3024
19158,,4,"Casey","Gutierrez",3025
14761,,4,"Danny","Gutierrez",3029
13855,,4,"Desiree","Gutierrez",3030
18342,,4,"Frank","Gutierrez",3036
18386,,4,"Jésus","Gutierrez",3044
14487,,4,"Jonathon","Gutierrez",3049
16019,,4,"Kellie","Gutierrez",3052
14451,,4,"Lawrence","Gutierrez",3058
18799,,4,"Meghan","Gutierrez",3063
14580,,4,"Micheal","Gutierrez",3065
11706,,4,"Pedro","Gutierrez",3071
19199,,4,"Philip","Gutierrez",3072
11267,,4,"Ruben","Gutierrez",3080
14601,,4,"Sheila","Gutierrez",3082
18615,,4,"Stacy","Gutierrez",3083
19241,,4,"Victor","Gutierrez",3086
11744,,4,"Brianna","Hall",3097
11939,,4,"Elizabeth","Hall",3105
17506,,4,"Eric","Hall",3108
17523,,4,"Evan","Hall",3109
17521,,4,"Isaiah","Hall",3115
17508,,4,"Jackson","Hall",3117
17536,,4,"Jesse","Hall",3122
11162,,4,"Kaitlyn","Hall",3128
17490,,4,"Kevin","Hall",3130
11664,,4,"Lauren","Hall",3132
17458,,4,"Logan","Hall",3133
17498,,4,"Luke","Hall",3135
11705,,4,"Megan","Hall",3138
11292,,4,"Natalie","Hall",3140
17467,,4,"Noah","Hall",3142
11790,,4,"Olivia","Hall",3143
12170,,4,"Taylor","Hall",3148
17548,,4,"Timothy","Hall",3150
18596,,4,"Daniel","Harris",3171
18508,,4,"Dylan","Harris",3174
11872,,4,"Emma","Harris",3177
11233,,4,"Isabella","Harris",3181
17624,,4,"James","Harris",3183
12103,,4,"Jessica","Harris",3186
17695,,4,"Jonathan","Harris",3188
18066,,4,"Justin","Harris",3193
11686,,4,"Megan","Harris",3199
19003,,4,"Nicholas","Harris",3204
12151,,4,"Taylor","Harris",3214
17428,,4,"Thomas","Harris",3215
18456,,4,"Tyler","Harris",3216
18563,,4,"Zachary","Harris",3218
11971,,4,"Kayla","Harrison",3220
16949,,4,"Melody","Harrison",3221
17520,,4,"Valerie","Harrison",3224
12786,,4,"Alexis","Hayes",3229
13273,,4,"Carson","Hayes",3233
13485,,4,"Dalton","Hayes",3234
13724,,4,"Devin","Hayes",3235
13017,,4,"Emily","Hayes",3238
13316,,4,"Gavin","Hayes",3240
13359,,4,"Julian","Hayes",3244
12893,,4,"Tristan","Hayes",3255
13439,,4,"Xavier","Hayes",3257
17571,,4,"Brittney","He",3263
16766,,4,"Candice","He",3264
13464,,4,"Colin","He",3266
13167,,4,"Edwin","He",3271
12947,,4,"Jaclyn","He",3272
18068,,4,"Jeffery","He",3273
17421,,4,"Karen","He",3277
17678,,4,"Sandra","He",3287
20683,,4,"Tiffany","He",3290
18119,,4,"Wesley","He",3293
13365,,4,"Willie","He",3294
12797,,4,"Abigail","Henderson",3299
20187,,4,"Alyssa","Henderson",3302
13195,,4,"Antonio","Henderson",3303
19244,,4,"Brianna","Henderson",3306
20291,,4,"Chloe","Henderson",3308
13453,,4,"Dalton","Henderson",3310
20069,,4,"Destiny","Henderson",3311
13869,,4,"Ian","Henderson",3320
20392,,4,"Julia","Henderson",3323
13324,,4,"Julian","Henderson",3324
12709,,4,"Kayla","Henderson",3326
13915,,4,"Lucas","Henderson",3328
19140,,4,"Megan","Henderson",3331
16947,,4,"Adam","Hernandez",3348
14895,,4,"Albert","Hernandez",3349
14609,,4,"Clinton","Hernandez",3359
14747,,4,"Danny","Hernandez",3361
18643,,4,"Diana","Hernandez",3363
15429,,4,"Diane","Hernandez",3364
20384,,4,"Dwayne","Hernandez",3365
17039,,4,"Gabriel","Hernandez",3371
19018,,4,"Gary","Hernandez",3372
17000,,4,"Hunter","Hernandez",3375
16977,,4,"Jackson","Hernandez",3379
13421,,4,"Joan","Hernandez",3388
17012,,4,"José","Hernandez",3394
